Don Quixote Award-Winners-Films,1,Berlin International Film Festival,2000
Don Quixote Award Special Mention-Winners-Films,2,Berlin International Film Festival,2000
EFP Shooting Star-Nominees-People,1,Berlin International Film Festival,2000
EFP Shooting Star-Winners-People,17,Berlin International Film Festival,2000
FIPRESCI Prize-Winners-Films-Competition,1,Berlin International Film Festival,2000
FIPRESCI Prize-Winners-Films-Forum of New Cinema,2,Berlin International Film Festival,2000
Golden Berlin Bear-Nominees-Films-Best Short Film,10,Berlin International Film Festival,2000
Golden Berlin Bear-Nominees-Films,20,Berlin International Film Festival,2000
Golden Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2000
Golden Berlin Bear-Winners-Films,1,Berlin International Film Festival,2000
Honorary Golden Berlin Bear-Winners-People,1,Berlin International Film Festival,2000
Manfred Salzgeber Award-Winners-Films,1,Berlin International Film Festival,2000
Netpac Award-Winners-Films,2,Berlin International Film Festival,2000
Netpac Award Special Mention-Winners-Films,1,Berlin International Film Festival,2000
New York Film Academy Scholarship Award-Winners-Films,1,Berlin International Film Festival,2000
Panorama Audience Award-Winners-Films,1,Berlin International Film Festival,2000
Panorama Award of the New York Film Academy-Winners-Films,2,Berlin International Film Festival,2000
Panorama Award of the New York Film Academy Special Mention-Winners-Films,2,Berlin International Film Festival,2000
Peace Film Award-Winners-Films,1,Berlin International Film Festival,2000
Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2000
Prize of the Ecumenical Jury-Winners-Films-Forum of New Cinema,2,Berlin International Film Festival,2000
Prize of the Ecumenical Jury-Winners-Films-Panorama,1,Berlin International Film Festival,2000
Prize of the Guild of German Art House Cinemas-Winners-Films,1,Berlin International Film Festival,2000
Reader Jury of the "Berliner Morgenpost"-Winners-Films,1,Berlin International Film Festival,2000
Reader Jury of the "Berliner Zeitung"-Winners-Films,1,Berlin International Film Festival,2000
Reader Jury of the "Berliner Zeitung" Special Mention-Winners-Films,3,Berlin International Film Festival,2000
Reader Jury of the "Siegessäule"-Winners-Films,1,Berlin International Film Festival,2000
Silver Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2000
Silver Berlin Bear-Winners-Films-Jury Grand Prix,1,Berlin International Film Festival,2000
Silver Berlin Bear-Winners-Films-Jury Prize,1,Berlin International Film Festival,2000
Silver Berlin Bear-Winners-Films-Outstanding Artistic Achievement,1,Berlin International Film Festival,2000
Silver Berlin Bear-Winners-People-Best Actor,1,Berlin International Film Festival,2000
Silver Berlin Bear-Winners-People-Best Actress,2,Berlin International Film Festival,2000
Silver Berlin Bear-Winners-People-Best Director,1,Berlin International Film Festival,2000
Special Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2000
Special Prize of the Ecumenical Jury-Winners-Films-Panorama,1,Berlin International Film Festival,2000
Teddy-Winners-Films-Best Documentary Film,1,Berlin International Film Festival,2000
Teddy-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2000
Teddy-Winners-Films-Best Short Film,1,Berlin International Film Festival,2000
Teddy-Winners-Films-Jury Award,2,Berlin International Film Festival,2000
Wolfgang Staudte Award-Winners-Films,1,Berlin International Film Festival,2000
Wolfgang Staudte Award Special Mention-Winners-Films,1,Berlin International Film Festival,2000
Alfred Bauer Award-Winners-Films,1,Berlin International Film Festival,2001
Berlinale Camera-Winners-People,2,Berlin International Film Festival,2001
Blue Angel-Winners-Films,1,Berlin International Film Festival,2001
C.I.C.A.E. Award-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2001
C.I.C.A.E. Award-Winners-Films-Panorama,1,Berlin International Film Festival,2001
Caligari Film Award-Winners-Films,1,Berlin International Film Festival,2001
Crystal Bear-Nominees-Films-Generation 14plus Best Feature Film,1,Berlin International Film Festival,2001
Crystal Bear-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2001
Crystal Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2001
Crystal Bear Special Mention-Winners-Films-Best Feature Film,2,Berlin International Film Festival,2001
Deutsches Kinderhilfswerk Grand Prix-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2001
Deutsches Kinderhilfswerk Special Award-Winners-Films-Best Short Film,1,Berlin International Film Festival,2001
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2001
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Short Film,1,Berlin International Film Festival,2001
Don Quixote Award-Winners-Films,1,Berlin International Film Festival,2001
Don Quixote Award Special Mention-Winners-Films,2,Berlin International Film Festival,2001
EFP Shooting Star-Winners-People,18,Berlin International Film Festival,2001
FIPRESCI Prize-Winners-Films-Competition,1,Berlin International Film Festival,2001
FIPRESCI Prize-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2001
FIPRESCI Prize-Winners-Films-Panorama,1,Berlin International Film Festival,2001
Golden Berlin Bear-Nominees-Films-Best Short Film,10,Berlin International Film Festival,2001
Golden Berlin Bear-Nominees-Films,22,Berlin International Film Festival,2001
Golden Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2001
Golden Berlin Bear-Winners-Films,1,Berlin International Film Festival,2001
Honorary Golden Berlin Bear-Winners-People,1,Berlin International Film Festival,2001
Manfred Salzgeber Award-Winners-Films,1,Berlin International Film Festival,2001
Netpac Award-Winners-Films,1,Berlin International Film Festival,2001
Netpac Award Special Mention-Winners-Films,1,Berlin International Film Festival,2001
New Talent Award-Winners-People-Actress,1,Berlin International Film Festival,2001
New York Film Academy Scholarship Award-Winners-Films,1,Berlin International Film Festival,2001
Panorama Audience Award-Winners-Films,1,Berlin International Film Festival,2001
Panorama Award of the New York Film Academy-Winners-Films,1,Berlin International Film Festival,2001
Panorama Award of the New York Film Academy Special Mention-Winners-Films,2,Berlin International Film Festival,2001
Peace Film Award-Nominees-Films,1,Berlin International Film Festival,2001
Peace Film Award-Winners-Films,1,Berlin International Film Festival,2001
Peace Film Award Honorable Mention-Winners-Films,1,Berlin International Film Festival,2001
Prix UIP Berlin (European Short Film)-Winners-Films,1,Berlin International Film Festival,2001
Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2001
Prize of the Ecumenical Jury-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2001
Prize of the Ecumenical Jury-Winners-Films-Panorama,1,Berlin International Film Festival,2001
Prize of the Guild of German Art House Cinemas-Winners-Films,1,Berlin International Film Festival,2001
Reader Jury of the "Berliner Morgenpost"-Winners-Films,1,Berlin International Film Festival,2001
Reader Jury of the "Berliner Zeitung"-Winners-Films,1,Berlin International Film Festival,2001
Reader Jury of the "Siegessäule"-Winners-Films,1,Berlin International Film Festival,2001
Silver Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2001
Silver Berlin Bear-Winners-Films-Jury Grand Prix,1,Berlin International Film Festival,2001
Silver Berlin Bear-Winners-Films-Jury Prize,1,Berlin International Film Festival,2001
Silver Berlin Bear-Winners-Films-Outstanding Artistic Achievement,1,Berlin International Film Festival,2001
Silver Berlin Bear-Winners-People-Best Actor,1,Berlin International Film Festival,2001
Silver Berlin Bear-Winners-People-Best Actress,1,Berlin International Film Festival,2001
Silver Berlin Bear-Winners-People-Best Director,1,Berlin International Film Festival,2001
Special Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2001
Special Recognition-Winners-Films-Short Film,1,Berlin International Film Festival,2001
Special Teddy-Winners-People,1,Berlin International Film Festival,2001
Teddy-Winners-Films-Best Documentary Film,1,Berlin International Film Festival,2001
Teddy-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2001
Teddy-Winners-Films-Best Short Film,1,Berlin International Film Festival,2001
Teddy-Winners-Films-Jury Award,1,Berlin International Film Festival,2001
Teddy Special Mention-Winners-Films,2,Berlin International Film Festival,2001
Wolfgang Staudte Award-Winners-Films,1,Berlin International Film Festival,2001
Alfred Bauer Award-Winners-Films,1,Berlin International Film Festival,2002
Berlinale Camera-Winners-People,3,Berlin International Film Festival,2002
Blue Angel-Winners-Films,1,Berlin International Film Festival,2002
C.I.C.A.E. Award-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2002
C.I.C.A.E. Award-Winners-Films-Panorama,1,Berlin International Film Festival,2002
C.I.C.A.E. Award Special Mention-Winners-Films-Panorama,2,Berlin International Film Festival,2002
Caligari Film Award-Winners-Films,1,Berlin International Film Festival,2002
Crystal Bear-Nominees-Films-Best Short Film,1,Berlin International Film Festival,2002
Crystal Bear-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2002
Crystal Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2002
Crystal Bear Special Mention-Winners-Films-Best Feature Film,2,Berlin International Film Festival,2002
Crystal Bear Special Mention-Winners-Films-Best Short Film,2,Berlin International Film Festival,2002
Deutsches Kinderhilfswerk Grand Prix-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2002
Deutsches Kinderhilfswerk Special Award-Winners-Films-Best Short Film,1,Berlin International Film Festival,2002
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2002
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Short Film,1,Berlin International Film Festival,2002
Don Quixote Award-Winners-Films,1,Berlin International Film Festival,2002
Don Quixote Award Special Mention-Winners-Films,2,Berlin International Film Festival,2002
EFP Shooting Star-Winners-People,17,Berlin International Film Festival,2002
FIPRESCI Prize-Winners-Films-Competition,1,Berlin International Film Festival,2002
FIPRESCI Prize-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2002
First Movie Award-Nominees-Films-Generation Kplus,1,Berlin International Film Festival,2002
First Movie Award-Nominees-Films-Special Jury Prize,1,Berlin International Film Festival,2002
First Movie Award-Winners-Films,1,Berlin International Film Festival,2002
First Movie Award Special Mention-Winners-Films,2,Berlin International Film Festival,2002
Golden Berlin Bear-Nominees-Films-Best Short Film,5,Berlin International Film Festival,2002
Golden Berlin Bear-Nominees-Films-Competition,1,Berlin International Film Festival,2002
Golden Berlin Bear-Nominees-Films,20,Berlin International Film Festival,2002
Golden Berlin Bear-Nominees-Films-Short Film,1,Berlin International Film Festival,2002
Golden Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2002
Golden Berlin Bear-Winners-Films,2,Berlin International Film Festival,2002
Honorary Golden Berlin Bear-Winners-People,2,Berlin International Film Festival,2002
Manfred Salzgeber Award-Winners-Films,2,Berlin International Film Festival,2002
Netpac Award-Winners-Films,1,Berlin International Film Festival,2002
Netpac Award Special Mention-Winners-Films,1,Berlin International Film Festival,2002
New Talent Award-Winners-People-Actor,1,Berlin International Film Festival,2002
New Talent Award-Winners-People-Actress,1,Berlin International Film Festival,2002
New York Film Academy Scholarship Award-Winners-Films,1,Berlin International Film Festival,2002
Panorama Audience Award-Winners-Films,1,Berlin International Film Festival,2002
Panorama Award of the New York Film Academy-Winners-Films,1,Berlin International Film Festival,2002
Panorama Award of the New York Film Academy Special Mention-Winners-Films,1,Berlin International Film Festival,2002
Peace Film Award-Winners-Films,1,Berlin International Film Festival,2002
Perspektive Award-Nominees-Films-Special Jury Prize,1,Berlin International Film Festival,2002
Prix UIP Berlin (European Short Film)-Winners-Films,1,Berlin International Film Festival,2002
Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2002
Prize of the Ecumenical Jury-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2002
Prize of the Ecumenical Jury-Winners-Films-Panorama,1,Berlin International Film Festival,2002
Prize of the Guild of German Art House Cinemas-Winners-Films,1,Berlin International Film Festival,2002
Reader Jury of the "Berliner Morgenpost"-Winners-Films,1,Berlin International Film Festival,2002
Reader Jury of the "Berliner Zeitung"-Winners-Films,1,Berlin International Film Festival,2002
Reader Jury of the "Siegessäule"-Winners-Films,1,Berlin International Film Festival,2002
Silver Berlin Bear-Winners-Films-Best Film Music,1,Berlin International Film Festival,2002
Silver Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2002
Silver Berlin Bear-Winners-Films-Jury Grand Prix,1,Berlin International Film Festival,2002
Silver Berlin Bear-Winners-Films-Outstanding Artistic Achievement,1,Berlin International Film Festival,2002
Silver Berlin Bear-Winners-People-Best Actor,1,Berlin International Film Festival,2002
Silver Berlin Bear-Winners-People-Best Actress,1,Berlin International Film Festival,2002
Silver Berlin Bear-Winners-People-Best Director,1,Berlin International Film Festival,2002
Teddy-Winners-Films-Best Documentary Film,1,Berlin International Film Festival,2002
Teddy-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2002
Teddy-Winners-Films-Best Short Film,1,Berlin International Film Festival,2002
Teddy-Winners-Films-Jury Award,1,Berlin International Film Festival,2002
Wolfgang Staudte Award-Winners-Films,1,Berlin International Film Festival,2002
Alfred Bauer Award-Winners-Films,1,Berlin International Film Festival,2003
Berlinale Camera-Winners-People,3,Berlin International Film Festival,2003
Blue Angel-Winners-Films,1,Berlin International Film Festival,2003
C.I.C.A.E. Award-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2003
C.I.C.A.E. Award-Winners-Films-Panorama,1,Berlin International Film Festival,2003
C.I.C.A.E. Award Special Mention-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2003
C.I.C.A.E. Award Special Mention-Winners-Films-Panorama,1,Berlin International Film Festival,2003
Caligari Film Award-Winners-Films,1,Berlin International Film Festival,2003
Crystal Bear-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2003
Crystal Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2003
Crystal Bear Special Mention-Winners-Films-Best Feature Film,2,Berlin International Film Festival,2003
Crystal Bear Special Mention-Winners-Films-Best Short Film,1,Berlin International Film Festival,2003
Deutsches Kinderhilfswerk Grand Prix-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2003
Deutsches Kinderhilfswerk Special Award-Winners-Films-Best Short Film,1,Berlin International Film Festival,2003
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Feature Film,3,Berlin International Film Festival,2003
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Short Film,1,Berlin International Film Festival,2003
Don Quixote Award-Winners-Films,1,Berlin International Film Festival,2003
EFP Shooting Star-Winners-People,19,Berlin International Film Festival,2003
FIPRESCI Prize-Winners-Films-Competition,1,Berlin International Film Festival,2003
FIPRESCI Prize-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2003
FIPRESCI Prize-Winners-Films-Panorama,1,Berlin International Film Festival,2003
Golden Berlin Bear-Nominees-Films-Best Short Film,16,Berlin International Film Festival,2003
Golden Berlin Bear-Nominees-Films,21,Berlin International Film Festival,2003
Golden Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2003
Golden Berlin Bear-Winners-Films,1,Berlin International Film Festival,2003
Honorary Golden Berlin Bear-Winners-People,1,Berlin International Film Festival,2003
Manfred Salzgeber Award-Winners-Films,1,Berlin International Film Festival,2003
Manfred Salzgeber Award Special Mention-Winners-Films,1,Berlin International Film Festival,2003
Netpac Award-Winners-Films,1,Berlin International Film Festival,2003
Netpac Award Special Mention-Winners-Films,1,Berlin International Film Festival,2003
New York Film Academy Scholarship Award-Winners-Films,1,Berlin International Film Festival,2003
Panorama Audience Award-Nominees-Films-Best Film,1,Berlin International Film Festival,2003
Panorama Audience Award-Nominees-Films-Fiction Film,1,Berlin International Film Festival,2003
Panorama Audience Award-Winners-Films,1,Berlin International Film Festival,2003
Panorama Short Film Award-Winners-Films,1,Berlin International Film Festival,2003
Panorama Short Film Award Special Mention-Winners-Films,1,Berlin International Film Festival,2003
Peace Film Award-Winners-Films,1,Berlin International Film Festival,2003
Prix UIP Berlin (European Short Film)-Winners-Films,1,Berlin International Film Festival,2003
Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2003
Prize of the Ecumenical Jury-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2003
Prize of the Ecumenical Jury-Winners-Films-Panorama,1,Berlin International Film Festival,2003
Prize of the Guild of German Art House Cinemas-Winners-Films,1,Berlin International Film Festival,2003
Reader Jury of the "Berliner Morgenpost"-Winners-Films,1,Berlin International Film Festival,2003
Reader Jury of the "Berliner Zeitung"-Winners-Films,1,Berlin International Film Festival,2003
Reader Jury of the "Siegessäule"-Winners-Films,1,Berlin International Film Festival,2003
Silver Berlin Bear-Winners-Films-Best Film Music,1,Berlin International Film Festival,2003
Silver Berlin Bear-Winners-Films-Best Short Film,2,Berlin International Film Festival,2003
Silver Berlin Bear-Winners-Films-Jury Grand Prix,1,Berlin International Film Festival,2003
Silver Berlin Bear-Winners-Films-Outstanding Artistic Achievement,1,Berlin International Film Festival,2003
Silver Berlin Bear-Winners-People-Best Actor,1,Berlin International Film Festival,2003
Silver Berlin Bear-Winners-People-Best Actress,3,Berlin International Film Festival,2003
Silver Berlin Bear-Winners-People-Best Director,1,Berlin International Film Festival,2003
Special Mention-Winners-Films-International Jury,1,Berlin International Film Festival,2003
Talent Movie of the Week-Winners-Films,1,Berlin International Film Festival,2003
Teddy-Winners-Films-Best Documentary Film,1,Berlin International Film Festival,2003
Teddy-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2003
Teddy-Winners-Films-Best Short Film,1,Berlin International Film Festival,2003
Teddy-Winners-People-Jury Award,1,Berlin International Film Festival,2003
Wolfgang Staudte Award-Winners-Films-Best First Film,1,Berlin International Film Festival,2003
Alfred Bauer Award-Winners-Films,1,Berlin International Film Festival,2004
Berlin Today Award-Winners-Films,1,Berlin International Film Festival,2004
Berlinale Camera-Winners-People,4,Berlin International Film Festival,2004
Blue Angel-Winners-Films,1,Berlin International Film Festival,2004
C.I.C.A.E. Award-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2004
C.I.C.A.E. Award-Winners-Films-Panorama,1,Berlin International Film Festival,2004
Caligari Film Award-Winners-Films,1,Berlin International Film Festival,2004
Crystal Bear-Winners-Films-14plus: Best Feature Film,1,Berlin International Film Festival,2004
Crystal Bear-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2004
Crystal Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2004
Crystal Bear Special Mention-Winners-Films-14plus: Best Feature Film,1,Berlin International Film Festival,2004
Crystal Bear Special Mention-Winners-Films-Best Feature Film,2,Berlin International Film Festival,2004
Crystal Bear Special Mention-Winners-Films-Best Short Film,2,Berlin International Film Festival,2004
DIALOGUE en Perspective-Winners-Films,1,Berlin International Film Festival,2004
DIALOGUE en Perspective Special Mention-Winners-Films,1,Berlin International Film Festival,2004
Deutsches Kinderhilfswerk Grand Prix-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2004
Deutsches Kinderhilfswerk Special Award-Winners-Films-Best Short Film,1,Berlin International Film Festival,2004
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Feature Film,2,Berlin International Film Festival,2004
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Short Film,2,Berlin International Film Festival,2004
Don Quixote Award-Winners-Films,1,Berlin International Film Festival,2004
Don Quixote Award Special Mention-Winners-Films,2,Berlin International Film Festival,2004
EFP Shooting Star-Winners-People,21,Berlin International Film Festival,2004
FIPRESCI Prize-Winners-Films-Competition,1,Berlin International Film Festival,2004
FIPRESCI Prize-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2004
FIPRESCI Prize-Winners-Films-Panorama,1,Berlin International Film Festival,2004
Golden Berlin Bear-Nominees-Films-Best Short Film,16,Berlin International Film Festival,2004
Golden Berlin Bear-Nominees-Films,22,Berlin International Film Festival,2004
Golden Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2004
Golden Berlin Bear-Winners-Films,1,Berlin International Film Festival,2004
Honorary Golden Berlin Bear-Winners-People,1,Berlin International Film Festival,2004
Manfred Salzgeber Award-Winners-Films,1,Berlin International Film Festival,2004
Netpac Award-Nominees-Films,1,Berlin International Film Festival,2004
Netpac Award-Winners-Films,1,Berlin International Film Festival,2004
Netpac Award Special Mention-Winners-Films,1,Berlin International Film Festival,2004
New York Film Academy Scholarship Award-Winners-Films,1,Berlin International Film Festival,2004
Panorama Audience Award-Winners-Films-Best Short Film,1,Berlin International Film Festival,2004
Panorama Audience Award-Winners-Films,1,Berlin International Film Festival,2004
Panorama Short Film Award-Winners-Films,1,Berlin International Film Festival,2004
Panorama Short Film Award Special Mention-Winners-Films,1,Berlin International Film Festival,2004
Peace Film Award-Winners-Films,1,Berlin International Film Festival,2004
Planet Documentary Film Award-Winners-Films,1,Berlin International Film Festival,2004
Prix UIP Berlin (European Short Film)-Winners-Films,1,Berlin International Film Festival,2004
Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2004
Prize of the Ecumenical Jury-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2004
Prize of the Ecumenical Jury-Winners-Films-Panorama,1,Berlin International Film Festival,2004
Prize of the Ecumenical Jury Special Mention-Winners-Films-Competition,1,Berlin International Film Festival,2004
Prize of the Guild of German Art House Cinemas-Winners-Films,1,Berlin International Film Festival,2004
Reader Jury of the "Berliner Morgenpost"-Winners-Films,1,Berlin International Film Festival,2004
Reader Jury of the "Berliner Zeitung"-Winners-Films,1,Berlin International Film Festival,2004
Reader Jury of the "Siegessäule"-Winners-Films,1,Berlin International Film Festival,2004
Score Competition-Winners-People,1,Berlin International Film Festival,2004
Silver Berlin Bear-Winners-Films-Best Film Music,1,Berlin International Film Festival,2004
Silver Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2004
Silver Berlin Bear-Winners-Films-Jury Grand Prix,1,Berlin International Film Festival,2004
Silver Berlin Bear-Winners-Films-Outstanding Artistic Achievement,1,Berlin International Film Festival,2004
Silver Berlin Bear-Winners-People-Best Actor,1,Berlin International Film Festival,2004
Silver Berlin Bear-Winners-People-Best Actress,2,Berlin International Film Festival,2004
Silver Berlin Bear-Winners-People-Best Director,1,Berlin International Film Festival,2004
Silver Berlin Bear Honorable Mention-Winners-Films-Best Short Film,1,Berlin International Film Festival,2004
Talent Movie of the Week-Winners-Films,1,Berlin International Film Festival,2004
Teddy-Winners-Films-Best Documentary Film,1,Berlin International Film Festival,2004
Teddy-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2004
Teddy-Winners-Films-Best Short Film,1,Berlin International Film Festival,2004
Wolfgang Staudte Award-Nominees-Films-Best First Film,1,Berlin International Film Festival,2004
Wolfgang Staudte Award-Winners-Films,1,Berlin International Film Festival,2004
Alfred Bauer Award-Winners-Films,1,Berlin International Film Festival,2005
Amnesty International Film Prize-Winners-Films,1,Berlin International Film Festival,2005
Berlin Today Award-Winners-Films,1,Berlin International Film Festival,2005
Berlinale Camera-Winners-People,3,Berlin International Film Festival,2005
Blue Angel-Winners-Films,1,Berlin International Film Festival,2005
C.I.C.A.E. Award-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2005
C.I.C.A.E. Award-Winners-Films-Panorama,1,Berlin International Film Festival,2005
C.I.C.A.E. Award Honorable Mention-Winners-Films,2,Berlin International Film Festival,2005
Caligari Film Award-Winners-Films,1,Berlin International Film Festival,2005
Crystal Bear-Nominees-Films-Best Feature Film,1,Berlin International Film Festival,2005
Crystal Bear-Winners-Films-14plus: Best Feature Film,1,Berlin International Film Festival,2005
Crystal Bear-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2005
Crystal Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2005
Crystal Bear Special Mention-Winners-Films-14plus: Best Feature Film,1,Berlin International Film Festival,2005
Crystal Bear Special Mention-Winners-Films-Best Feature Film,2,Berlin International Film Festival,2005
Crystal Bear Special Mention-Winners-Films-Best Short Film,2,Berlin International Film Festival,2005
DIALOGUE en Perspective-Winners-Films,1,Berlin International Film Festival,2005
DIALOGUE en Perspective Special Mention-Winners-Films,1,Berlin International Film Festival,2005
Deutsches Kinderhilfswerk Grand Prix-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2005
Deutsches Kinderhilfswerk Special Award-Winners-Films-Best Short Film,1,Berlin International Film Festival,2005
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Feature Film,1,Berlin International Film Festival,2005
Deutsches Kinderhilfswerk Special Mention-Winners-Films-Best Short Film,2,Berlin International Film Festival,2005
Don Quixote Award-Winners-Films,1,Berlin International Film Festival,2005
Don Quixote Award Special Mention-Winners-Films,1,Berlin International Film Festival,2005
EFP Shooting Star-Winners-People,21,Berlin International Film Festival,2005
FIPRESCI Prize-Winners-Films-Competition,1,Berlin International Film Festival,2005
FIPRESCI Prize-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2005
FIPRESCI Prize-Winners-Films-Panorama,1,Berlin International Film Festival,2005
Femina-Film-Prize-Winners-Films-Femina Film Prize,1,Berlin International Film Festival,2005
Golden Berlin Bear-Nominees-Films-Best Short Film,7,Berlin International Film Festival,2005
Golden Berlin Bear-Nominees-Films,21,Berlin International Film Festival,2005
Golden Berlin Bear-Winners-Films-Best Short Film,1,Berlin International Film Festival,2005
Golden Berlin Bear-Winners-Films,1,Berlin International Film Festival,2005
Honorary Golden Berlin Bear-Winners-People,2,Berlin International Film Festival,2005
Label Europa Cinemas-Winners-Films,2,Berlin International Film Festival,2005
Manfred Salzgeber Award-Winners-Films,1,Berlin International Film Festival,2005
Netpac Award-Winners-Films,1,Berlin International Film Festival,2005
New York Film Academy Scholarship Award-Winners-Films,1,Berlin International Film Festival,2005
Panorama Audience Award-Winners-Films-Best Short Film,1,Berlin International Film Festival,2005
Panorama Audience Award-Winners-Films,1,Berlin International Film Festival,2005
Panorama Short Film Award-Winners-Films,1,Berlin International Film Festival,2005
Panorama Short Film Award Special Mention-Winners-Films,2,Berlin International Film Festival,2005
Panorama Special Jury Short Film Award-Winners-Films,1,Berlin International Film Festival,2005
Peace Film Award-Winners-Films,1,Berlin International Film Festival,2005
Prix UIP Berlin (European Short Film)-Winners-Films,1,Berlin International Film Festival,2005
Prize of the Ecumenical Jury-Winners-Films-Competition,1,Berlin International Film Festival,2005
Prize of the Ecumenical Jury-Winners-Films-Forum of New Cinema,1,Berlin International Film Festival,2005
Prize of the Ecumenical Jury-Winners-Films-Panorama,1,Berlin International Film Festival,2005
Prize of the Guild of German Art House Cinemas-Winners-Films,1,Berlin International Film Festival,2005
Reader Jury of the "Berliner Morgenpost"-Winners-Films,1,Berlin International Film Festival,2005
Reader Jury of the "Berliner Zeitung"-Winners-Films,1,Berlin International Film Festival,2005
Reader Jury of the "Siegessäule"-Winners-Films,1,Berlin International Film Festival,2005
Score Competition-Winners-People,1,Berlin International Film Festival,2005
Silver Berlin Bear-Winners-Films-Best Film Music,1,Berlin International Film Festival,2005
Silver Berlin Bear-Winners-Films-Best Short Film,2,Berlin International Film Festival,2005
Silver Berlin Bear-Winners-Films-Jury Grand Prix,1,Berlin International Film Festival,2005
Silver Berlin Bear-Winners-Films-Outstanding Artistic Achievement,1,Berlin International Film Festival,2005
Silver Berlin Bear-Winners-People-Best Actor,1,Berlin International Film Festival,2005
Silver Berlin Bear-Winners-People-Best Actress,1,Berlin International Film Festival,2005
Silver Berlin Bear-Winners-People-Best Director,1,Berlin International Film Festival,2005
Silver Berlin Bear Honorable Mention-Winners-Films-Best Short Film,1,Berlin International Film Festival,2005
Special Mention of the Generation 14plus International Jury-Nominees-Films-Best Short Film,1,Berlin International Film Festival,2005
Talent Movie of the Week-Winners-Films,1,Berlin International Film Festival,2005
Teddy-Nominees-Films-Best Documentary Film,1,Berlin International Film Festival,2005
Teddy-Nominees-Films-Best Feature Film,2,Berlin International Film Festival,2005
Teddy-Nominees-Films-Best Short,1,Berlin International Film Festival,2005
Teddy-Winners-Films-Best Documentary Film,1,Berlin International Film Festival,2005
